DateTime,AddedIPs,RemovedIPs
1521172582,58,38
1521173538,82,103
1521174490,20,13
1521175465,109,116
1521176438,70,79
1521177371,52,70
1521178347,60,25
1521179292,68,114
1521180268,63,95
1521181210,54,46
1521182177,75,109
1521183129,61,68
1521184111,95,153
1521185050,47,27
1521186013,55,118
1521186967,62,101
1521187950,110,101
1521188891,61,33
1521189866,72,138
1521190817,82,87
1521191794,65,43
1521192738,65,106
1521193697,58,31
1521194657,53,77
1521195629,63,31
1521196570,42,101
1521197541,40,53
1521198492,79,92
1521199458,35,54
1521200409,110,139
1521201469,39,5
1521202573,81,150
1521203537,57,70
1521204489,42,4
1521205457,56,44
1521206411,72,61
1521207381,79,80
1521208334,54,49
1521209297,107,102
1521210267,56,53
1521211214,84,87
1521212175,33,46
1521213147,82,76
1521214093,42,26
1521215065,95,100
1521216020,87,111
1521216982,74,67
1521217946,51,102
1521218902,54,54
1521219857,88,135
1521220818,57,40
1521221774,74,90
1521222748,71,49
1521223699,83,163
1521224668,65,47
1521225613,73,89
1521226584,58,84
1521227552,81,61
1521228502,63,72
1521229460,70,68
1521230433,70,72
1521231376,72,68
1521232350,70,101
1521233295,59,57
1521234271,124,110
1521235211,445,50
1521236191,502,124
1521237137,60,73
1521238118,179,1167
1521239054,37,65
1521240021,81,99
1521242219,128,229
1521243143,40,8
1521244102,58,57
1521245061,75,112
1521246031,39,56
1521246975,63,119
1521247960,43,61
1521248897,64,141
1521249868,35,77
1521250825,60,89
1521251779,45,106
1521252743,48,41
1521253705,44,102
1521254657,77,37
1521255634,62,69
1521256575,38,80
1521257559,58,89
1521258493,39,50
1521259466,64,106
1521260416,59,78
1521261648,75,97
1521262571,29,89
1521263548,89,71
1521264491,25,92
1521265485,86,77
1521266421,40,118
1521267407,52,60
1521268338,54,128
1521269315,41,49
1521270260,54,159
1521271231,34,48
1521272174,78,179
1521273147,39,101
1521274096,59,109
1521275080,50,106
1521276013,72,127
1521276980,37,74
1521277941,84,76
1521278900,38,73
1521279871,46,36
1521280842,29,40
1521281788,82,44
1521282754,52,70
1521283760,41,36
1521284674,48,88
1521285614,49,54
1521286598,46,49
1521287533,39,49
1521288533,60,47
1521289469,23,29
1521290422,51,61
1521291373,26,49
1521292367,50,43
1521293292,31,64
1521294264,77,33
1521295225,22,61
1521296194,56,25
1521297140,39,62
1521298102,42,44
1521299060,61,69
1521300030,42,56
1521300974,58,62
1521301959,50,44
1521302896,73,50
1521303865,39,54
1521304818,67,53
1521305792,17,36
1521306742,85,56
1521307729,66,97
1521308719,60,60
1521309640,43,69
1521310572,54,55
1521311562,60,77
1521312496,44,59
1521313469,65,62
1521314414,48,64
1521315397,61,48
1521316333,59,67
1521317313,70,42
1521318338,67,71
1521319468,79,53
1521320419,57,72
1521321391,362,79
1521322339,583,78
1521323317,48,82
1521324506,176,974
1521325454,48,66
1521326935,102,130
1521327861,55,10
1521328819,84,169
1521329924,66,8
1521330971,41,135
1521331943,70,10
1521332901,46,144
1521333858,72,9
1521334815,46,53
1521335788,62,164
1521336738,35,4
1521337700,55,68
1521338659,45,92
1521339613,41,86
1521340590,52,59
1521341553,24,37
1521342496,50,72
1521343459,29,34
1521344418,74,90
1521345389,17,33
1521346340,71,79
1521347298,21,51
1521348279,84,95
1521349224,27,47
1521350171,58,50
1521351152,41,55
1521352094,74,63
1521353062,25,62
1521354011,53,41
1521355000,62,91
1521355936,27,28
1521356897,104,76
1521357855,29,61
1521358820,82,107
1521359770,31,47
1521360756,52,83
1521361695,28,81
1521362667,70,48
1521363625,29,42
1521364586,85,157
1521365538,18,2
1521366496,76,6
1521367475,38,5
1521368418,47,48
1521369377,20,43
1521370351,58,49
1521371297,51,41
1521372256,40,45
