DateTime,AddedIPs,RemovedIPs
1520896470,5,2
1520897435,2,2
1520898366,12,0
1520900085,2,2
1520901193,2,27
1520902234,2,0
1520903450,2,3
1520904528,2,0
1520905400,1,5
1520907271,2,4
1520908121,1,0
1520908970,11,36
1520910869,7,2
1520911856,5,1
1520912572,1,0
1520914487,1,4
1520916159,34,4
1520917002,2,0
1520917853,2,0
1520918077,1,1
1520919646,2,6
1520920576,5,104
1520921451,2,0
1520922507,3,0
1520923726,0,3
1520924864,3,4
1520925255,0,2290
1520926213,2287,0
1520928097,14,100
1520928879,18,0
1520929864,0,1
1520930774,3,0
1520931872,1,34
1520933820,2,49
1520934951,115,0
1520935847,108,9
1520937604,206,44
1520938900,136,45
1520939741,11,0
1520941238,6,5
1520942681,5,73
1520943559,6,0
1520944788,3,9
1520946515,13,11
1520948562,1,23
1520950467,8,19
1520951738,10,7
1520952821,9,0
1520953851,14,10
1520954882,25,1
1520954911,1,0
1520955954,14,245
1520957198,17,24
1520957680,4,0
1520958518,1,0
1520960632,22,18
1520961599,3,1
1520962544,22,33
1520963736,1,0
1520964616,0,2325
1520966740,2327,0
1520967896,5,19
1520968837,16,0
1520970043,8,22
1520970947,1,21
1520971850,8,0
1520972916,11,0
1520975459,31,102
1520977531,0,2243
1520978490,2275,0
1520979350,15,0
1520980237,5,4
1520981142,3,2
1520982215,4,0
1520983249,3,0
1520984560,3,2
1520986252,35,4
1520988156,5,73
1520989430,6,5
1520990444,20,0
1520992550,15,126
1520993453,2,1
1520993672,1,0
1520994526,27,0
1520995551,6,3
1520997050,6,27
1520998462,8,16
1521000434,36,39
1521001241,2,0
1521002445,3,12
1521004551,29,7
1521005485,3,2
1521006150,6,1
1521006992,7,5
1521007852,11,0
1521008897,0,2207
1521010588,2158,0
1521011457,4,1
1521013205,5,4
1521014370,5,1
1521015274,103,0
1521016254,11,121
1521016989,16,2
1521017980,3,1
1521018947,29,0
1521019724,37,0
1521020742,4,10
1521022477,29,3
1521023616,15,3
1521024938,11,0
1521025843,15,3
1521026733,0,2296
1521027643,2302,0
1521029193,0,2302
1521029698,2309,0
1521030669,2,12
1521032579,4,1
1521033643,14,0
1521034969,3,139
1521036867,2,9
1521037843,1,5
1521038746,1,1
1521040253,2,4
1521043003,8,146
1521043846,2,6
1521045945,5,7
1521046898,5,3
1521048647,2,5
1521049549,3,3
1521051052,5,6
1521052108,2,0
1521053004,5,79
1521053967,2,3
1521054828,14,0
1521055706,1,0
1521056847,1,6
1521057899,2,5
1521058841,2,0
1521060038,15,5
1521061174,0,1967
1521062143,1953,0
1521063338,5,5
1521065448,2,3
1521067324,0,1952
1521068205,1955,0
1521069270,3,4
1521070258,0,1
1521070963,1,0
1521072659,2,5
1521073827,5,3
1521074704,0,1953
1521076256,1956,0
1521077738,2,1
1521079731,4,12
1521081761,4,6
1521083248,2,0
1521085208,7,2
1521087041,0,6
1521088987,3,2
1521090150,3,3
1521091237,1,0
1521093327,4,6
1521094250,1,0
1521095459,0,3
1521096157,2,1
1521097848,5,2
1521098745,3,1
1521099648,0,12
1521100528,1,4
1521102627,1,2
1521104188,1,156
1521105268,3,0
1521107461,7,274
1521108869,33,131
1521109760,0,1419
1521110560,1435,0
1521111899,4,3
1521113796,1,10
1521115832,4,3
1521117328,9,5
1521119219,5,3
1521120039,9,0
1521120524,14,0
1521121769,3,6
1521123268,16,1
1521124961,3,40
1521126879,7,18
1521127719,4,0
1521128720,3,198
1521130056,0,1230
1521131471,1217,0
1521132337,12,3
1521133850,3,4
1521135763,14,10
1521136576,3,0
1521137436,0,1232
1521138650,1219,0
1521139546,3,1
1521140191,33,5
1521141046,4,0
1521141937,2,0
1521143792,11,34
1521146260,7,14
1521148253,6,21
1521149468,22,19
1521150337,2,4
1521151797,2,0
1521152911,1,0
1521154179,10,9
1521155104,10,7
1521156031,2,0
1521157238,7,29
1521158347,0,1198
1521159344,1211,0
1521160244,3,25
1521160958,2,6
1521162868,5,7
1521163902,6,30
1521164746,6,1
1521166480,3,2
1521167460,4,4
1521168347,4,3
1521170080,15,13
1521171057,14,12
1521171762,10,3
1521173670,7,10
1521174651,4,16
1521175547,3,2
1521176182,0,1163
1521177063,1159,0
1521178247,4,19
1521179153,4,2
1521180459,5,2
1521181850,2,5
1521182789,2,4
1521183404,1,0
1521184477,1,5
1521186166,5,112
1521187079,8,1
1521188091,6,0
1521189266,2,68
1521191682,2,8
1521192659,3,12
1521193550,1,0
1521195019,4,6
1521196108,1,0
1521197150,1,6
1521198639,4,8
1521199730,2,1
1521200549,3,3
1521201388,2,1
1521202246,2,3
1521203140,2,0
1521204171,24,3
1521204992,2,0
1521206907,1,3
1521207759,1,4
1521209453,5,3
1521211238,0,980
1521212148,1008,0
1521213051,12,2
1521213872,1,0
1521214943,5,170
1521216943,10,4
1521218561,4,10
1521220248,9,2
1521222586,3,3
1521223537,22,5
1521224438,3,0
1521225637,6,15
1521227446,16,1
1521228335,11,0
1521229371,2,3
1521231048,16,2
1521232232,3,11
1521233162,4,0
1521233787,3,3
1521234616,4,0
1521236200,3,6
1521237387,3,2
1521238250,6,0
1521240144,0,915
1521242083,916,0
1521243056,6,5
1521243943,4,0
1521244893,1,6
1521245749,5,1
1521246909,0,920
1521248470,921,0
1521249343,3,0
1521250841,3,5
1521252643,2,4
1521257104,13,10
1521258926,8,7
1521259825,0,924
1521260742,925,0
1521261758,0,3
1521263443,6,2
1521265360,0,926
1521267040,924,0
1521268948,2,3
1521270878,2,0
1521271855,0,1
1521272740,4,0
1521274467,12,2
1521275463,3,5
1521276332,3,1
1521277576,4,7
1521278442,9,1
1521279761,12,54
1521280670,3,0
1521281743,4,4
1521282721,2,2
1521283551,3,0
1521285041,0,907
1521286113,927,0
1521286994,4,2
1521287787,0,8
1521288638,4,0
1521289687,4,0
1521291907,6,14
1521292847,5,0
1521294550,4,6
1521295860,19,1
1521296711,20,0
1521297770,5,8
1521299325,1,4
1521300290,2,0
1521301364,5,67
1521303344,13,3
1521304526,17,1
1521305442,2,0
1521306426,2,5
1521307796,0,921
1521308788,929,0
1521310256,0,929
1521312188,948,0
1521314072,4,2
1521314940,2,0
1521316002,22,7
1521316900,1,3
1521318890,4,8
1521321327,0,961
1521322252,964,0
1521323171,1,0
1521323786,0,5
1521324644,2,0
1521326140,3,4
1521327243,32,0
1521328253,1,9
1521330339,5,5
1521331157,21,4
1521333012,0,1002
1521333948,1024,0
1521334596,2,2
1521335456,2,0
1521337241,6,9
1521339049,2,3
1521340961,41,9
1521342478,2,11
1521345087,12,10
1521345396,15,5
1521346251,2,0
1521346477,1,0
1521347585,3,5
1521349846,20,7
1521351770,25,6
1521353394,3,2
1521355361,11,2
1521356187,3,10
1521358515,7,10
1521360640,10,1
1521361592,3,0
1521363406,11,4
1521365131,7,0
1521366174,4,4
1521367504,21,0
1521369344,4,11
1521370528,0,1130
1521371464,1135,0
